ALSA lib confmisc.c:767:(parse_card) cannot find card '0'
ALSA lib conf.c:4732:(_snd_config_evaluate) function snd_func_card_driver returned error: No such file or directory
ALSA lib confmisc.c:392:(snd_func_concat) error evaluating strings
ALSA lib conf.c:4732:(_snd_config_evaluate) function snd_func_concat returned error: No such file or directory
ALSA lib confmisc.c:1246:(snd_func_refer) error evaluating name
ALSA lib conf.c:4732:(_snd_config_evaluate) function snd_func_refer returned error: No such file or directory
ALSA lib conf.c:5220:(snd_config_expand) Evaluate error: No such file or directory
ALSA lib pcm.c:2642:(snd_pcm_open_noupdate) Unknown PCM default
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
pygame 2.5.2 (SDL 2.28.2, Python 3.8.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
With GPU support!
episode: 0, epsilon: 1.0000, max time step: 15, total reward: -3.031187
episode: 1133, epsilon: 0.8980, max time step: 50, total reward: 0.833241
episode: 1134, epsilon: 0.8979, max time step: 50, total reward: 0.833241
episode: 1135, epsilon: 0.8978, max time step: 69, total reward: 2.919153
episode: 1136, epsilon: 0.8978, max time step: 60, total reward: 1.709748
episode: 1137, epsilon: 0.8977, max time step: 50, total reward: 0.833241
episode: 1138, epsilon: 0.8976, max time step: 50, total reward: 0.833241
episode: 1139, epsilon: 0.8975, max time step: 50, total reward: 0.833241
episode: 1140, epsilon: 0.8974, max time step: 103, total reward: 5.454159
episode: 1141, epsilon: 0.8973, max time step: 50, total reward: 0.833241
episode: 1142, epsilon: 0.8972, max time step: 50, total reward: 0.833241
episode: 1143, epsilon: 0.8971, max time step: 50, total reward: 0.833241
episode: 1144, epsilon: 0.8970, max time step: 87, total reward: 4.172428
episode: 1145, epsilon: 0.8969, max time step: 50, total reward: 0.833241
episode: 1146, epsilon: 0.8969, max time step: 50, total reward: 0.833241
episode: 1147, epsilon: 0.8968, max time step: 50, total reward: 0.833241
episode: 1148, epsilon: 0.8967, max time step: 124, total reward: 6.478056
episode: 1149, epsilon: 0.8966, max time step: 50, total reward: 0.833241
episode: 1150, epsilon: 0.8965, max time step: 50, total reward: 0.833241
episode: 1151, epsilon: 0.8964, max time step: 50, total reward: 0.833241
episode: 1152, epsilon: 0.8963, max time step: 50, total reward: 0.833241
episode: 1153, epsilon: 0.8962, max time step: 50, total reward: 0.833241
episode: 1154, epsilon: 0.8961, max time step: 50, total reward: 0.833241
episode: 1155, epsilon: 0.8960, max time step: 50, total reward: 0.833241
episode: 1156, epsilon: 0.8960, max time step: 50, total reward: 0.833241
episode: 1157, epsilon: 0.8959, max time step: 50, total reward: 0.833241
episode: 1158, epsilon: 0.8958, max time step: 50, total reward: 0.833241
episode: 1159, epsilon: 0.8957, max time step: 50, total reward: 0.833241
episode: 1160, epsilon: 0.8956, max time step: 50, total reward: 0.833241
episode: 1161, epsilon: 0.8955, max time step: 93, total reward: 4.542274
episode: 1162, epsilon: 0.8954, max time step: 54, total reward: 1.194448
episode: 1163, epsilon: 0.8953, max time step: 50, total reward: 0.833241
episode: 1164, epsilon: 0.8952, max time step: 50, total reward: 0.833241
episode: 1165, epsilon: 0.8951, max time step: 50, total reward: 0.833241
episode: 1166, epsilon: 0.8951, max time step: 58, total reward: 1.541422
episode: 1167, epsilon: 0.8950, max time step: 55, total reward: 1.282504
episode: 1168, epsilon: 0.8949, max time step: 50, total reward: 0.833241
episode: 1169, epsilon: 0.8948, max time step: 19, total reward: -2.517706
episode: 1170, epsilon: 0.8947, max time step: 50, total reward: 0.833241
episode: 1171, epsilon: 0.8946, max time step: 50, total reward: 0.833241
episode: 1172, epsilon: 0.8945, max time step: 51, total reward: 0.924909
episode: 1173, epsilon: 0.8944, max time step: 50, total reward: 0.833241
episode: 1174, epsilon: 0.8943, max time step: 62, total reward: 2.367165
episode: 1175, epsilon: 0.8942, max time step: 50, total reward: 0.833241
episode: 1176, epsilon: 0.8942, max time step: 68, total reward: 2.842655
episode: 1177, epsilon: 0.8941, max time step: 50, total reward: 0.833241
episode: 1178, epsilon: 0.8940, max time step: 86, total reward: 4.108589
episode: 1179, epsilon: 0.8939, max time step: 57, total reward: 1.455982
episode: 1180, epsilon: 0.8938, max time step: 50, total reward: 0.833241
episode: 1181, epsilon: 0.8937, max time step: 50, total reward: 0.833241
episode: 1182, epsilon: 0.8936, max time step: 50, total reward: 0.833241
episode: 1183, epsilon: 0.8935, max time step: 50, total reward: 0.833241
episode: 1184, epsilon: 0.8934, max time step: 50, total reward: 0.833241
episode: 1185, epsilon: 0.8933, max time step: 50, total reward: 0.833241
episode: 1186, epsilon: 0.8933, max time step: 50, total reward: 0.833241
episode: 1187, epsilon: 0.8932, max time step: 50, total reward: 0.833241
episode: 1188, epsilon: 0.8931, max time step: 50, total reward: 0.833241
episode: 1189, epsilon: 0.8930, max time step: 50, total reward: 0.833241
episode: 1190, epsilon: 0.8929, max time step: 50, total reward: 0.833241
episode: 1191, epsilon: 0.8928, max time step: 57, total reward: 1.455982
episode: 1192, epsilon: 0.8927, max time step: 50, total reward: 0.833241
episode: 1193, epsilon: 0.8926, max time step: 50, total reward: 0.833241
episode: 1194, epsilon: 0.8925, max time step: 60, total reward: 1.709748
episode: 1195, epsilon: 0.8924, max time step: 56, total reward: 1.369679
episode: 1196, epsilon: 0.8924, max time step: 51, total reward: 0.924909
episode: 1197, epsilon: 0.8923, max time step: 57, total reward: 1.455982
episode: 1198, epsilon: 0.8922, max time step: 52, total reward: 1.015660
episode: 1199, epsilon: 0.8921, max time step: 63, total reward: 2.448418
episode: 1200, epsilon: 0.8920, max time step: 50, total reward: 0.833241
testing: episode: 1200, average time: 79.8
episode: 1201, epsilon: 0.8919, max time step: 50, total reward: 0.833241
episode: 1202, epsilon: 0.8918, max time step: 50, total reward: 0.833241
episode: 1203, epsilon: 0.8917, max time step: 63, total reward: 2.448418
episode: 1204, epsilon: 0.8916, max time step: 51, total reward: 0.924909
episode: 1205, epsilon: 0.8915, max time step: 50, total reward: 0.833241
episode: 1206, epsilon: 0.8915, max time step: 50, total reward: 0.833241
episode: 1207, epsilon: 0.8914, max time step: 50, total reward: 0.833241
episode: 1208, epsilon: 0.8913, max time step: 50, total reward: 0.833241
episode: 1209, epsilon: 0.8912, max time step: 50, total reward: 0.833241
episode: 1210, epsilon: 0.8911, max time step: 50, total reward: 0.833241
episode: 1211, epsilon: 0.8910, max time step: 19, total reward: -2.517706
episode: 1212, epsilon: 0.8909, max time step: 50, total reward: 0.833241
episode: 1213, epsilon: 0.8908, max time step: 50, total reward: 0.833241
episode: 1214, epsilon: 0.8907, max time step: 50, total reward: 0.833241
episode: 1215, epsilon: 0.8906, max time step: 50, total reward: 0.833241
episode: 1216, epsilon: 0.8906, max time step: 51, total reward: 0.924909
episode: 1217, epsilon: 0.8905, max time step: 56, total reward: 1.369679
episode: 1218, epsilon: 0.8904, max time step: 65, total reward: 2.608494
episode: 1219, epsilon: 0.8903, max time step: 86, total reward: 4.108589
episode: 1220, epsilon: 0.8902, max time step: 50, total reward: 0.833241
episode: 1221, epsilon: 0.8901, max time step: 50, total reward: 0.833241
episode: 1222, epsilon: 0.8900, max time step: 50, total reward: 0.833241
episode: 1223, epsilon: 0.8899, max time step: 60, total reward: 1.709748
episode: 1224, epsilon: 0.8898, max time step: 50, total reward: 0.833241
episode: 1225, epsilon: 0.8897, max time step: 50, total reward: 0.833241
episode: 1226, epsilon: 0.8897, max time step: 50, total reward: 0.833241
episode: 1227, epsilon: 0.8896, max time step: 50, total reward: 0.833241
episode: 1228, epsilon: 0.8895, max time step: 50, total reward: 0.833241
episode: 1229, epsilon: 0.8894, max time step: 19, total reward: -2.517706
episode: 1230, epsilon: 0.8893, max time step: 50, total reward: 0.833241
episode: 1231, epsilon: 0.8892, max time step: 50, total reward: 0.833241
episode: 1232, epsilon: 0.8891, max time step: 50, total reward: 0.833241
episode: 1233, epsilon: 0.8890, max time step: 50, total reward: 0.833241
episode: 1234, epsilon: 0.8889, max time step: 50, total reward: 0.833241
episode: 1235, epsilon: 0.8888, max time step: 50, total reward: 0.833241
episode: 1236, epsilon: 0.8888, max time step: 50, total reward: 0.833241
episode: 1237, epsilon: 0.8887, max time step: 51, total reward: 0.924909
episode: 1238, epsilon: 0.8886, max time step: 101, total reward: 5.344898
episode: 1239, epsilon: 0.8885, max time step: 50, total reward: 0.833241
episode: 1240, epsilon: 0.8884, max time step: 67, total reward: 2.765384
episode: 1241, epsilon: 0.8883, max time step: 57, total reward: 1.455982
episode: 1242, epsilon: 0.8882, max time step: 50, total reward: 0.833241
episode: 1243, epsilon: 0.8881, max time step: 56, total reward: 1.369679
episode: 1244, epsilon: 0.8880, max time step: 50, total reward: 0.833241
episode: 1245, epsilon: 0.8879, max time step: 50, total reward: 0.833241
episode: 1246, epsilon: 0.8879, max time step: 50, total reward: 0.833241
episode: 1247, epsilon: 0.8878, max time step: 50, total reward: 0.833241
episode: 1248, epsilon: 0.8877, max time step: 50, total reward: 0.833241
episode: 1249, epsilon: 0.8876, max time step: 50, total reward: 0.833241
episode: 1250, epsilon: 0.8875, max time step: 50, total reward: 0.833241
episode: 1251, epsilon: 0.8874, max time step: 50, total reward: 0.833241
episode: 1252, epsilon: 0.8873, max time step: 51, total reward: 0.924909
episode: 1253, epsilon: 0.8872, max time step: 50, total reward: 0.833241
episode: 1254, epsilon: 0.8871, max time step: 50, total reward: 0.833241
episode: 1255, epsilon: 0.8870, max time step: 55, total reward: 1.282504
episode: 1256, epsilon: 0.8870, max time step: 50, total reward: 0.833241
episode: 1257, epsilon: 0.8869, max time step: 54, total reward: 1.194448
episode: 1258, epsilon: 0.8868, max time step: 50, total reward: 0.833241
episode: 1259, epsilon: 0.8867, max time step: 50, total reward: 0.833241
episode: 1260, epsilon: 0.8866, max time step: 50, total reward: 0.833241
episode: 1261, epsilon: 0.8865, max time step: 50, total reward: 0.833241
episode: 1262, epsilon: 0.8864, max time step: 50, total reward: 0.833241
episode: 1263, epsilon: 0.8863, max time step: 50, total reward: 0.833241
episode: 1264, epsilon: 0.8862, max time step: 50, total reward: 0.833241
episode: 1265, epsilon: 0.8861, max time step: 50, total reward: 0.833241
episode: 1266, epsilon: 0.8861, max time step: 50, total reward: 0.833241
episode: 1267, epsilon: 0.8860, max time step: 50, total reward: 0.833241
episode: 1268, epsilon: 0.8859, max time step: 50, total reward: 0.833241
episode: 1269, epsilon: 0.8858, max time step: 50, total reward: 0.833241
episode: 1270, epsilon: 0.8857, max time step: 50, total reward: 0.833241
episode: 1271, epsilon: 0.8856, max time step: 50, total reward: 0.833241
episode: 1272, epsilon: 0.8855, max time step: 50, total reward: 0.833241
episode: 1273, epsilon: 0.8854, max time step: 93, total reward: 4.542274
episode: 1274, epsilon: 0.8853, max time step: 66, total reward: 2.687333
episode: 1275, epsilon: 0.8852, max time step: 50, total reward: 0.833241
episode: 1276, epsilon: 0.8852, max time step: 50, total reward: 0.833241
episode: 1277, epsilon: 0.8851, max time step: 50, total reward: 0.833241
episode: 1278, epsilon: 0.8850, max time step: 50, total reward: 0.833241
episode: 1279, epsilon: 0.8849, max time step: 50, total reward: 0.833241
episode: 1280, epsilon: 0.8848, max time step: 50, total reward: 0.833241
episode: 1281, epsilon: 0.8847, max time step: 67, total reward: 2.765384
episode: 1282, epsilon: 0.8846, max time step: 50, total reward: 0.833241
episode: 1283, epsilon: 0.8845, max time step: 50, total reward: 0.833241
episode: 1284, epsilon: 0.8844, max time step: 50, total reward: 0.833241
episode: 1285, epsilon: 0.8843, max time step: 50, total reward: 0.833241
episode: 1286, epsilon: 0.8843, max time step: 50, total reward: 0.833241
episode: 1287, epsilon: 0.8842, max time step: 50, total reward: 0.833241
episode: 1288, epsilon: 0.8841, max time step: 50, total reward: 0.833241
episode: 1289, epsilon: 0.8840, max time step: 50, total reward: 0.833241
episode: 1290, epsilon: 0.8839, max time step: 59, total reward: 1.626008
episode: 1291, epsilon: 0.8838, max time step: 50, total reward: 0.833241
episode: 1292, epsilon: 0.8837, max time step: 86, total reward: 4.108589
episode: 1293, epsilon: 0.8836, max time step: 50, total reward: 0.833241
episode: 1294, epsilon: 0.8835, max time step: 50, total reward: 0.833241
episode: 1295, epsilon: 0.8834, max time step: 50, total reward: 0.833241
episode: 1296, epsilon: 0.8834, max time step: 59, total reward: 1.626008
episode: 1297, epsilon: 0.8833, max time step: 50, total reward: 0.833241
episode: 1298, epsilon: 0.8832, max time step: 50, total reward: 0.833241
episode: 1299, epsilon: 0.8831, max time step: 53, total reward: 1.105503
episode: 1300, epsilon: 0.8830, max time step: 58, total reward: 1.541422
testing: episode: 1300, average time: 79.4
episode: 1301, epsilon: 0.8829, max time step: 50, total reward: 0.833241
episode: 1302, epsilon: 0.8828, max time step: 30, total reward: -1.207581
episode: 1303, epsilon: 0.8827, max time step: 50, total reward: 0.833241
episode: 1304, epsilon: 0.8826, max time step: 51, total reward: 0.924909
episode: 1305, epsilon: 0.8825, max time step: 51, total reward: 0.924909
episode: 1306, epsilon: 0.8825, max time step: 50, total reward: 0.833241
episode: 1307, epsilon: 0.8824, max time step: 50, total reward: 0.833241
episode: 1308, epsilon: 0.8823, max time step: 50, total reward: 0.833241
episode: 1309, epsilon: 0.8822, max time step: 62, total reward: 2.367165
episode: 1310, epsilon: 0.8821, max time step: 50, total reward: 0.833241
episode: 1311, epsilon: 0.8820, max time step: 50, total reward: 0.833241
episode: 1312, epsilon: 0.8819, max time step: 51, total reward: 0.924909
episode: 1313, epsilon: 0.8818, max time step: 52, total reward: 1.015660
episode: 1314, epsilon: 0.8817, max time step: 50, total reward: 0.833241
episode: 1315, epsilon: 0.8816, max time step: 66, total reward: 2.687333
episode: 1316, epsilon: 0.8816, max time step: 50, total reward: 0.833241
episode: 1317, epsilon: 0.8815, max time step: 50, total reward: 0.833241
episode: 1318, epsilon: 0.8814, max time step: 50, total reward: 0.833241
episode: 1319, epsilon: 0.8813, max time step: 50, total reward: 0.833241
episode: 1320, epsilon: 0.8812, max time step: 50, total reward: 0.833241
episode: 1321, epsilon: 0.8811, max time step: 50, total reward: 0.833241
episode: 1322, epsilon: 0.8810, max time step: 50, total reward: 0.833241
episode: 1323, epsilon: 0.8809, max time step: 63, total reward: 2.448418
episode: 1324, epsilon: 0.8808, max time step: 50, total reward: 0.833241
episode: 1325, epsilon: 0.8807, max time step: 50, total reward: 0.833241
episode: 1326, epsilon: 0.8807, max time step: 50, total reward: 0.833241
episode: 1327, epsilon: 0.8806, max time step: 50, total reward: 0.833241
episode: 1328, epsilon: 0.8805, max time step: 57, total reward: 1.455982
episode: 1329, epsilon: 0.8804, max time step: 50, total reward: 0.833241
episode: 1330, epsilon: 0.8803, max time step: 50, total reward: 0.833241
episode: 1331, epsilon: 0.8802, max time step: 50, total reward: 0.833241
episode: 1332, epsilon: 0.8801, max time step: 50, total reward: 0.833241
episode: 1333, epsilon: 0.8800, max time step: 50, total reward: 0.833241
episode: 1334, epsilon: 0.8799, max time step: 50, total reward: 0.833241
episode: 1335, epsilon: 0.8798, max time step: 50, total reward: 0.833241
episode: 1336, epsilon: 0.8798, max time step: 50, total reward: 0.833241
episode: 1337, epsilon: 0.8797, max time step: 50, total reward: 0.833241
episode: 1338, epsilon: 0.8796, max time step: 50, total reward: 0.833241
episode: 1339, epsilon: 0.8795, max time step: 53, total reward: 1.105503
episode: 1340, epsilon: 0.8794, max time step: 50, total reward: 0.833241
episode: 1341, epsilon: 0.8793, max time step: 50, total reward: 0.833241
episode: 1342, epsilon: 0.8792, max time step: 61, total reward: 1.792650
episode: 1343, epsilon: 0.8791, max time step: 50, total reward: 0.833241
episode: 1344, epsilon: 0.8790, max time step: 57, total reward: 1.455982
episode: 1345, epsilon: 0.8789, max time step: 86, total reward: 4.108589
episode: 1346, epsilon: 0.8789, max time step: 50, total reward: 0.833241
episode: 1347, epsilon: 0.8788, max time step: 50, total reward: 0.833241
episode: 1348, epsilon: 0.8787, max time step: 50, total reward: 0.833241
episode: 1349, epsilon: 0.8786, max time step: 50, total reward: 0.833241
episode: 1350, epsilon: 0.8785, max time step: 63, total reward: 2.448418
episode: 1351, epsilon: 0.8784, max time step: 50, total reward: 0.833241
episode: 1352, epsilon: 0.8783, max time step: 50, total reward: 0.833241
episode: 1353, epsilon: 0.8782, max time step: 50, total reward: 0.833241
episode: 1354, epsilon: 0.8781, max time step: 66, total reward: 2.687333
episode: 1355, epsilon: 0.8780, max time step: 50, total reward: 0.833241
episode: 1356, epsilon: 0.8780, max time step: 50, total reward: 0.833241
episode: 1357, epsilon: 0.8779, max time step: 50, total reward: 0.833241
episode: 1358, epsilon: 0.8778, max time step: 58, total reward: 1.541422
episode: 1359, epsilon: 0.8777, max time step: 50, total reward: 0.833241
episode: 1360, epsilon: 0.8776, max time step: 51, total reward: 0.924909
episode: 1361, epsilon: 0.8775, max time step: 50, total reward: 0.833241
episode: 1362, epsilon: 0.8774, max time step: 55, total reward: 1.282504
episode: 1363, epsilon: 0.8773, max time step: 60, total reward: 1.709748
episode: 1364, epsilon: 0.8772, max time step: 50, total reward: 0.833241
episode: 1365, epsilon: 0.8771, max time step: 50, total reward: 0.833241
episode: 1366, epsilon: 0.8771, max time step: 50, total reward: 0.833241
episode: 1367, epsilon: 0.8770, max time step: 50, total reward: 0.833241
episode: 1368, epsilon: 0.8769, max time step: 50, total reward: 0.833241
episode: 1369, epsilon: 0.8768, max time step: 54, total reward: 1.194448
episode: 1370, epsilon: 0.8767, max time step: 50, total reward: 0.833241
episode: 1371, epsilon: 0.8766, max time step: 86, total reward: 4.108589
episode: 1372, epsilon: 0.8765, max time step: 51, total reward: 0.924909
episode: 1373, epsilon: 0.8764, max time step: 50, total reward: 0.833241
episode: 1374, epsilon: 0.8763, max time step: 50, total reward: 0.833241
episode: 1375, epsilon: 0.8762, max time step: 57, total reward: 1.455982
episode: 1376, epsilon: 0.8762, max time step: 50, total reward: 0.833241
episode: 1377, epsilon: 0.8761, max time step: 50, total reward: 0.833241
episode: 1378, epsilon: 0.8760, max time step: 50, total reward: 0.833241
episode: 1379, epsilon: 0.8759, max time step: 50, total reward: 0.833241
episode: 1380, epsilon: 0.8758, max time step: 61, total reward: 1.792650
episode: 1381, epsilon: 0.8757, max time step: 50, total reward: 0.833241
episode: 1382, epsilon: 0.8756, max time step: 51, total reward: 0.924909
episode: 1383, epsilon: 0.8755, max time step: 50, total reward: 0.833241
episode: 1384, epsilon: 0.8754, max time step: 51, total reward: 0.924909
episode: 1385, epsilon: 0.8753, max time step: 91, total reward: 4.421461
episode: 1386, epsilon: 0.8753, max time step: 50, total reward: 0.833241
episode: 1387, epsilon: 0.8752, max time step: 50, total reward: 0.833241
episode: 1388, epsilon: 0.8751, max time step: 50, total reward: 0.833241
episode: 1389, epsilon: 0.8750, max time step: 51, total reward: 0.924909
episode: 1390, epsilon: 0.8749, max time step: 50, total reward: 0.833241
episode: 1391, epsilon: 0.8748, max time step: 50, total reward: 0.833241
episode: 1392, epsilon: 0.8747, max time step: 50, total reward: 0.833241
episode: 1393, epsilon: 0.8746, max time step: 66, total reward: 2.687333
episode: 1394, epsilon: 0.8745, max time step: 50, total reward: 0.833241
episode: 1395, epsilon: 0.8744, max time step: 51, total reward: 0.924909
episode: 1396, epsilon: 0.8744, max time step: 54, total reward: 1.194448
episode: 1397, epsilon: 0.8743, max time step: 52, total reward: 1.015660
episode: 1398, epsilon: 0.8742, max time step: 53, total reward: 1.105503
episode: 1399, epsilon: 0.8741, max time step: 50, total reward: 0.833241
episode: 1400, epsilon: 0.8740, max time step: 50, total reward: 0.833241
testing: episode: 1400, average time: 91.4
episode: 1401, epsilon: 0.8739, max time step: 65, total reward: 2.608494
episode: 1402, epsilon: 0.8738, max time step: 60, total reward: 1.709748
episode: 1403, epsilon: 0.8737, max time step: 60, total reward: 1.709748
episode: 1404, epsilon: 0.8736, max time step: 59, total reward: 1.626008
episode: 1405, epsilon: 0.8735, max time step: 50, total reward: 0.833241
episode: 1406, epsilon: 0.8735, max time step: 52, total reward: 1.015660
episode: 1407, epsilon: 0.8734, max time step: 50, total reward: 0.833241
episode: 1408, epsilon: 0.8733, max time step: 51, total reward: 0.924909
episode: 1409, epsilon: 0.8732, max time step: 50, total reward: 0.833241
episode: 1410, epsilon: 0.8731, max time step: 86, total reward: 4.108589
episode: 1411, epsilon: 0.8730, max time step: 50, total reward: 0.833241
episode: 1412, epsilon: 0.8729, max time step: 50, total reward: 0.833241
episode: 1413, epsilon: 0.8728, max time step: 51, total reward: 0.924909
episode: 1414, epsilon: 0.8727, max time step: 53, total reward: 1.105503
episode: 1415, epsilon: 0.8726, max time step: 50, total reward: 0.833241
episode: 1416, epsilon: 0.8726, max time step: 50, total reward: 0.833241
episode: 1417, epsilon: 0.8725, max time step: 50, total reward: 0.833241
episode: 1418, epsilon: 0.8724, max time step: 52, total reward: 1.015660
episode: 1419, epsilon: 0.8723, max time step: 50, total reward: 0.833241
episode: 1420, epsilon: 0.8722, max time step: 70, total reward: 2.994886
episode: 1421, epsilon: 0.8721, max time step: 51, total reward: 0.924909
episode: 1422, epsilon: 0.8720, max time step: 50, total reward: 0.833241
episode: 1423, epsilon: 0.8719, max time step: 56, total reward: 1.369679
episode: 1424, epsilon: 0.8718, max time step: 50, total reward: 0.833241
episode: 1425, epsilon: 0.8717, max time step: 50, total reward: 0.833241
episode: 1426, epsilon: 0.8717, max time step: 50, total reward: 0.833241
episode: 1427, epsilon: 0.8716, max time step: 60, total reward: 1.709748
episode: 1428, epsilon: 0.8715, max time step: 86, total reward: 4.108589
episode: 1429, epsilon: 0.8714, max time step: 86, total reward: 4.108589
episode: 1430, epsilon: 0.8713, max time step: 50, total reward: 0.833241
episode: 1431, epsilon: 0.8712, max time step: 50, total reward: 0.833241
episode: 1432, epsilon: 0.8711, max time step: 60, total reward: 1.709748
episode: 1433, epsilon: 0.8710, max time step: 50, total reward: 0.833241
episode: 1434, epsilon: 0.8709, max time step: 50, total reward: 0.833241
episode: 1435, epsilon: 0.8708, max time step: 50, total reward: 0.833241
episode: 1436, epsilon: 0.8708, max time step: 50, total reward: 0.833241
episode: 1437, epsilon: 0.8707, max time step: 50, total reward: 0.833241
episode: 1438, epsilon: 0.8706, max time step: 61, total reward: 1.792650
episode: 1439, epsilon: 0.8705, max time step: 51, total reward: 0.924909
episode: 1440, epsilon: 0.8704, max time step: 50, total reward: 0.833241
episode: 1441, epsilon: 0.8703, max time step: 50, total reward: 0.833241
episode: 1442, epsilon: 0.8702, max time step: 59, total reward: 1.626008
episode: 1443, epsilon: 0.8701, max time step: 50, total reward: 0.833241
episode: 1444, epsilon: 0.8700, max time step: 64, total reward: 2.528858
episode: 1445, epsilon: 0.8699, max time step: 50, total reward: 0.833241
episode: 1446, epsilon: 0.8699, max time step: 86, total reward: 4.108589
episode: 1447, epsilon: 0.8698, max time step: 50, total reward: 0.833241
episode: 1448, epsilon: 0.8697, max time step: 50, total reward: 0.833241
episode: 1449, epsilon: 0.8696, max time step: 50, total reward: 0.833241
episode: 1450, epsilon: 0.8695, max time step: 50, total reward: 0.833241
episode: 1451, epsilon: 0.8694, max time step: 50, total reward: 0.833241
episode: 1452, epsilon: 0.8693, max time step: 53, total reward: 1.105503
episode: 1453, epsilon: 0.8692, max time step: 50, total reward: 0.833241
episode: 1454, epsilon: 0.8691, max time step: 67, total reward: 2.765384
episode: 1455, epsilon: 0.8690, max time step: 50, total reward: 0.833241
episode: 1456, epsilon: 0.8690, max time step: 50, total reward: 0.833241
episode: 1457, epsilon: 0.8689, max time step: 45, total reward: 0.360826
episode: 1458, epsilon: 0.8688, max time step: 50, total reward: 0.833241
episode: 1459, epsilon: 0.8687, max time step: 50, total reward: 0.833241
episode: 1460, epsilon: 0.8686, max time step: 59, total reward: 1.626008
episode: 1461, epsilon: 0.8685, max time step: 50, total reward: 0.833241
episode: 1462, epsilon: 0.8684, max time step: 57, total reward: 1.455982
episode: 1463, epsilon: 0.8683, max time step: 50, total reward: 0.833241
episode: 1464, epsilon: 0.8682, max time step: 56, total reward: 1.369679
episode: 1465, epsilon: 0.8681, max time step: 52, total reward: 1.015660
episode: 1466, epsilon: 0.8681, max time step: 50, total reward: 0.833241
episode: 1467, epsilon: 0.8680, max time step: 62, total reward: 2.367165
episode: 1468, epsilon: 0.8679, max time step: 50, total reward: 0.833241
episode: 1469, epsilon: 0.8678, max time step: 50, total reward: 0.833241
episode: 1470, epsilon: 0.8677, max time step: 56, total reward: 1.369679
episode: 1471, epsilon: 0.8676, max time step: 52, total reward: 1.015660
episode: 1472, epsilon: 0.8675, max time step: 55, total reward: 1.282504
episode: 1473, epsilon: 0.8674, max time step: 50, total reward: 0.833241
episode: 1474, epsilon: 0.8673, max time step: 50, total reward: 0.833241
episode: 1475, epsilon: 0.8672, max time step: 86, total reward: 4.108589
episode: 1476, epsilon: 0.8672, max time step: 50, total reward: 0.833241
episode: 1477, epsilon: 0.8671, max time step: 52, total reward: 1.015660
episode: 1478, epsilon: 0.8670, max time step: 52, total reward: 1.015660
episode: 1479, epsilon: 0.8669, max time step: 50, total reward: 0.833241
episode: 1480, epsilon: 0.8668, max time step: 50, total reward: 0.833241
episode: 1481, epsilon: 0.8667, max time step: 50, total reward: 0.833241
episode: 1482, epsilon: 0.8666, max time step: 50, total reward: 0.833241
episode: 1483, epsilon: 0.8665, max time step: 50, total reward: 0.833241
episode: 1484, epsilon: 0.8664, max time step: 50, total reward: 0.833241
episode: 1485, epsilon: 0.8663, max time step: 67, total reward: 2.765384
episode: 1486, epsilon: 0.8663, max time step: 91, total reward: 4.421461
episode: 1487, epsilon: 0.8662, max time step: 60, total reward: 1.709748
episode: 1488, epsilon: 0.8661, max time step: 56, total reward: 1.369679
episode: 1489, epsilon: 0.8660, max time step: 50, total reward: 0.833241
episode: 1490, epsilon: 0.8659, max time step: 50, total reward: 0.833241
episode: 1491, epsilon: 0.8658, max time step: 50, total reward: 0.833241
episode: 1492, epsilon: 0.8657, max time step: 50, total reward: 0.833241
episode: 1493, epsilon: 0.8656, max time step: 50, total reward: 0.833241
episode: 1494, epsilon: 0.8655, max time step: 50, total reward: 0.833241
episode: 1495, epsilon: 0.8654, max time step: 50, total reward: 0.833241
episode: 1496, epsilon: 0.8654, max time step: 51, total reward: 0.924909
episode: 1497, epsilon: 0.8653, max time step: 50, total reward: 0.833241
episode: 1498, epsilon: 0.8652, max time step: 63, total reward: 2.448418
episode: 1499, epsilon: 0.8651, max time step: 50, total reward: 0.833241
